task_id,input_shape_relation,output_shape_relation,same_shape,crop,expand,panel,scale,num_colors_in,num_colors_out,color_role_stability,has_frame,has_panel_separator,has_objects,has_lines,has_holes,has_symmetry,has_periodicity,has_translation,has_recolor,has_counting,has_template_copy,current_cost,potential_to_1000,current_model_source,known_online_status,family,family_reason
task300,7x13;5x10;6x11;7x9,4x3;3x2;4x3;3x3,False,True,False,False,False,8,4,0.0,False,False,True,True,False,none,False,False,False,False,False,1113,0.1071,outputs\onnx\task300.onnx,tried,B,bbox_crop_or_object_extraction
task301,10x7;7x4;3x3,10x7;7x4;3x3,True,False,False,False,False,8,8,0.375,False,False,True,True,False,none,False,False,False,False,False,16567,2.8074,outputs\onnx\task301.onnx,tried,D,line_completion_or_projection
task302,12x12;12x12;12x12,12x12;12x12;12x12,True,False,False,False,False,2,5,0.5,False,False,True,False,True,none,False,True,True,False,True,257,0,outputs\onnx\task302.onnx,tried,E,hole_fill_or_enclosed_region
task303,12x19;12x14;17x15,12x19;12x14;17x15,True,False,False,False,False,4,5,0.75,False,False,True,True,True,none,False,True,True,False,True,1550,0.4383,outputs\onnx\task303.onnx,tried,A,same_shape_local_mask_or_recolor
task304,3x3;3x3;3x3,9x9;9x9;9x9,False,False,True,False,True,6,7,0.0,False,False,False,True,False,none,False,False,True,False,True,538,0,outputs\onnx\task304.onnx,tried,I,color_role_remapping
task305,16x16;16x16;16x16,16x16;16x16;16x16,True,False,False,False,False,8,7,0.875,False,False,False,False,True,none,False,True,False,False,True,1452,0.3729,outputs\onnx\task305.onnx,tried,E,hole_fill_or_enclosed_region
task306,19x19;19x9,19x19;19x9,True,False,False,True,False,8,8,0.875,False,True,True,True,False,none,False,True,False,False,True,610,0,outputs\onnx\task306.onnx,tried,C,panel_selection_or_algebra
task307,3x3;2x2;4x4,6x6;4x4;8x8,False,False,True,True,True,5,5,0.0,False,True,False,True,False,none,False,False,False,False,True,9000,2.1972,outputs\onnx\task307.onnx,tried,C,panel_selection_or_algebra
task308,12x11;10x8;12x14,5x5;3x3;5x5,False,True,False,True,False,6,6,0.0,True,True,False,True,False,none,False,False,False,False,True,978,0,outputs\onnx\task308.onnx,tried,B,bbox_crop_or_object_extraction
task309,3x6;3x4;3x5,3x6;3x4;3x5,True,False,False,True,False,3,3,1.0,False,True,False,True,False,none,False,False,True,False,False,90,0,outputs\onnx\task309.onnx,tried,A,same_shape_local_mask_or_recolor
task310,24x24;26x26;28x28,7x7;7x7;7x7,False,True,False,True,False,8,7,0.0,False,True,False,True,True,none,False,False,False,False,True,2553,0.9373,outputs\onnx\task310.onnx,tried,C,panel_selection_or_algebra
task311,3x3;3x3;3x3,3x6;3x6;3x6,False,False,True,False,False,2,2,0.0,False,False,True,False,False,vertical,False,False,False,False,False,270,0,outputs\onnx\task311.onnx,tried,J,expand_generic
task312,12x12;12x12,12x12;12x12,True,False,False,False,False,6,5,0.8333,False,False,True,False,False,none,False,False,False,False,True,171,0,outputs\onnx\task312.onnx,tried,H,object_copy_or_marker_paste
task313,11x11;8x8;6x6,11x11;8x8;6x6,True,False,False,True,False,6,5,0.5,False,True,False,False,False,none,False,False,False,False,True,40857,3.7101,outputs\onnx\task313.onnx,tried,C,panel_selection_or_algebra
task314,8x8;8x8;8x8,8x8;8x8;8x8,True,False,False,False,False,6,6,0.8333,False,False,True,False,False,none,False,False,False,False,True,1558,0.4434,outputs\onnx\task314.onnx,tried,H,object_copy_or_marker_paste
task315,3x3;3x3;3x3,9x9;9x9;9x9,False,False,True,False,True,3,3,0.0,False,False,True,False,False,none,False,False,False,False,True,551,0,outputs\onnx\task315.onnx,tried,H,object_copy_or_marker_paste
task316,10x10;10x10;10x10,3x3;3x3;3x3,False,True,False,False,False,10,10,0.0,False,False,True,False,False,none,False,False,False,False,False,276,0,outputs\onnx\task316.onnx,tried,B,bbox_crop_or_object_extraction
task317,9x9;9x9,9x9;9x9,True,False,False,False,False,2,2,0.5,False,False,True,True,False,rotational,False,True,True,False,False,4500,1.5041,outputs\onnx\task317.onnx,tried,D,line_completion_or_projection
task318,9x4;9x4;9x4;9x4,4x4;4x4;4x4;4x4,False,True,False,True,False,4,2,0.0,False,True,True,True,True,none,False,False,True,False,False,322,0,outputs\onnx\task318.onnx,tried,B,bbox_crop_or_object_extraction
task319,17x17;18x18;19x17;15x17,5x5;5x3;5x3;3x5,False,True,False,True,False,6,5,0.0,False,True,False,True,False,none,False,False,False,False,True,26814,3.2889,outputs\onnx\task319.onnx,tried,C,panel_selection_or_algebra
task320,7x9;8x9;9x9,7x9;8x9;9x9,True,False,False,False,False,2,3,0.5,False,False,True,False,False,none,False,False,True,False,True,565,0,outputs\onnx\task320.onnx,tried,H,object_copy_or_marker_paste
task321,4x14;4x14;4x14;4x14;4x14,4x4;4x4;4x4;4x4;4x4,False,True,False,True,False,5,4,0.0,False,True,True,True,True,none,False,False,False,False,True,731,0,outputs\onnx\task321.onnx,tried,B,bbox_crop_or_object_extraction
task322,3x3;3x3;3x3,3x3;3x3;3x3,True,False,False,False,False,7,7,0.8571,False,False,True,True,False,none,False,True,False,False,False,185,0,outputs\onnx\task322.onnx,tried,D,line_completion_or_projection
task323,13x13;13x13,13x13;13x13,True,False,False,False,False,2,3,0.5,False,False,False,False,False,horizontal,False,True,True,False,False,1199,0.1815,outputs\onnx\task323.onnx,tried,F,symmetry_or_mirror_completion
task324,19x12;12x14;15x15,19x12;12x14;15x15,True,False,False,True,False,6,6,0.1667,False,True,False,False,False,none,False,False,False,False,True,18223,2.9027,outputs\onnx\task324.onnx,tried,C,panel_selection_or_algebra
task325,16x10;12x12;8x12,4x4;3x3;2x2,False,True,False,False,False,2,2,0.0,False,False,True,False,False,none,False,False,False,False,True,3996,1.3853,outputs\onnx\task325.onnx,tried,B,bbox_crop_or_object_extraction
task326,6x6;8x8;12x6,2x2;2x2;2x2,False,True,False,False,False,7,7,0.0,False,False,False,True,True,none,False,False,False,False,False,54,0,outputs\onnx\task326.onnx,tried,B,crop_generic
task327,3x3;3x3;3x3,6x6;6x6;6x6,False,False,True,False,True,7,7,0.0,False,False,True,False,True,none,False,False,False,False,True,200,0,outputs\onnx\task327.onnx,tried,H,object_copy_or_marker_paste
task328,10x10;12x12;13x13;7x7,10x10;12x12;13x13;7x7,True,False,False,False,False,6,6,0.8333,False,False,True,False,False,none,False,True,False,False,True,9300,2.23,outputs\onnx\task328.onnx,tried,H,object_copy_or_marker_paste
task329,3x3;5x5;5x5,3x3;5x5;5x5,True,False,False,False,False,10,6,0.6,False,False,True,False,False,none,False,True,False,False,False,326,0,outputs\onnx\task329.onnx,tried,A,same_shape_translation_based
task330,10x10;10x10;10x10,10x10;10x10;10x10,True,False,False,False,False,2,3,0.5,False,False,True,False,False,none,False,False,True,False,False,6049,1.7999,outputs\onnx\task330.onnx,tried,A,same_shape_with_recolor
task331,10x10;10x10,10x10;10x10,True,False,False,False,False,2,6,0.5,False,False,True,False,False,none,False,True,True,False,False,4550,1.5151,outputs\onnx\task331.onnx,tried,A,same_shape_translation_based
task332,3x10;3x12;3x13;3x14,3x10;3x12;3x13;3x14,True,False,False,False,False,2,3,0.5,False,False,True,False,False,none,False,False,True,False,False,1398,0.335,outputs\onnx\task332.onnx,tried,A,same_shape_with_recolor
task333,10x10;10x10;10x10,10x10;10x10;10x10,True,False,False,False,False,6,6,0.8333,False,False,True,False,False,none,False,True,False,False,True,393,0,outputs\onnx\task333.onnx,tried,H,object_copy_or_marker_paste
task334,5x5;5x5;5x5;5x5;5x5;5x5;5x5,3x3;3x3;3x3;3x3;3x3;3x3;3x3,False,True,False,False,False,4,2,0.0,False,False,True,True,True,none,False,False,True,False,False,1553,0.4402,outputs\onnx\task334.onnx,tried,B,bbox_crop_or_object_extraction
task335,10x12;8x11;12x11,10x12;8x11;12x11,True,False,False,False,False,3,4,0.6667,False,False,True,False,False,none,False,True,True,False,False,694,0,outputs\onnx\task335.onnx,tried,A,same_shape_local_mask_or_recolor
task336,10x10;10x10,10x10;10x10,True,False,False,False,False,2,3,0.5,False,False,False,False,False,none,False,True,True,False,True,505,0,outputs\onnx\task336.onnx,tried,K,template_matching_or_finite_pattern
task337,5x5;3x3;3x3,5x5;3x3;3x3,True,False,False,False,False,9,9,1.0,False,False,False,False,False,none,False,False,False,False,False,90,0,outputs\onnx\task337.onnx,tried,A,same_shape_generic
task338,10x10;10x10;15x15,10x10;10x10;15x15,True,False,False,False,False,2,2,0.5,False,False,True,False,True,none,False,True,True,False,False,3335,1.2045,outputs\onnx\task338.onnx,tried,E,hole_fill_or_enclosed_region
task339,3x3;3x3;3x3;3x3,1x2;1x3;1x1;1x4,False,True,False,False,False,5,4,0.0,False,False,True,True,False,horizontal,False,False,False,True,False,636,0,outputs\onnx\task339.onnx,tried,B,bbox_crop_or_object_extraction
task340,10x15;12x12;14x11,10x15;12x12;14x11,True,False,False,False,False,8,8,0.0,False,False,True,False,True,none,False,True,False,False,True,949,0,outputs\onnx\task340.onnx,tried,E,hole_fill_or_enclosed_region
task341,10x10;10x10;10x10,10x10;10x10;10x10,True,False,False,False,False,7,8,0.8571,False,False,True,False,False,none,False,True,True,False,True,2549,0.9357,outputs\onnx\task341.onnx,tried,A,same_shape_local_mask_or_recolor
task342,10x10;10x10;10x10,10x10;10x10;10x10,True,False,False,False,False,10,9,0.9,False,False,True,False,False,none,False,True,False,False,False,1258,0.2295,outputs\onnx\task342.onnx,tried,A,same_shape_translation_based
task343,5x15;5x15;5x15,5x15;5x15;5x15,True,False,False,False,False,5,5,0.8,False,False,False,False,False,none,False,True,False,False,True,2597,0.9544,outputs\onnx\task343.onnx,tried,K,template_matching_or_finite_pattern
task344,3x3;7x6;7x7,3x3;7x6;7x7,True,False,False,False,False,4,5,0.5,False,False,True,False,False,none,False,True,True,False,True,12550,2.5297,outputs\onnx\task344.onnx,tried,H,object_copy_or_marker_paste
task345,10x10;10x10,10x10;10x10,True,False,False,False,False,3,3,0.6667,False,False,True,True,False,none,False,True,False,False,True,4741,1.5562,outputs\onnx\task345.onnx,tried,D,line_completion_or_projection
task346,5x9;7x9;11x9;11x12,1x1;1x1;1x1;1x1,False,True,False,False,False,6,3,0.0,False,False,True,True,False,none,False,False,False,False,False,641,0,outputs\onnx\task346.onnx,tried,B,bbox_crop_or_object_extraction
task347,3x6;3x6;3x6;3x6;3x6,3x3;3x3;3x3;3x3;3x3,False,True,False,True,False,3,2,0.0,False,True,True,True,False,none,False,False,True,False,False,339,0,outputs\onnx\task347.onnx,tried,B,bbox_crop_or_object_extraction
task348,5x7;7x8,5x7;7x8,True,False,False,False,False,2,3,0.5,False,False,False,False,False,horizontal,False,True,True,False,True,463,0,outputs\onnx\task348.onnx,tried,F,symmetry_or_mirror_completion
task349,10x10;15x15;20x20;20x20,10x10;15x15;20x20;20x20,True,False,False,False,False,2,4,0.5,False,False,True,False,False,none,False,True,True,False,True,258,0,outputs\onnx\task349.onnx,tried,H,object_copy_or_marker_paste
task350,10x9;10x11;12x12;8x9,10x9;10x11;12x12;8x9,True,False,False,False,False,2,3,0.5,False,False,True,False,True,none,False,True,True,False,True,1473,0.3873,outputs\onnx\task350.onnx,tried,E,hole_fill_or_enclosed_region
task351,16x16;16x16;16x16,5x5;5x5;5x5,False,True,False,False,False,9,7,0.0,False,False,False,True,False,none,False,False,False,False,True,354,0,outputs\onnx\task351.onnx,tried,K,template_matching_or_finite_pattern
task352,5x5;8x8;4x5,5x5;8x8;4x5,True,False,False,False,False,5,6,0.8,False,False,True,False,False,none,False,True,True,False,False,234,0,outputs\onnx\task352.onnx,tried,A,same_shape_local_mask_or_recolor
task353,3x3;5x3;5x5;7x7;10x10;11x11;3x3,3x3;5x3;5x5;7x7;10x10;11x11;3x3,True,False,False,False,False,3,3,0.6667,False,False,True,False,False,vertical,False,False,False,False,False,745,0,outputs\onnx\task353.onnx,tried,F,symmetry_or_mirror_completion
task354,10x10;10x10;10x10,10x10;10x10;10x10,True,False,False,False,False,8,7,0.875,False,False,True,False,False,none,False,False,False,False,True,1335,0.2889,outputs\onnx\task354.onnx,tried,H,object_copy_or_marker_paste
task355,17x13;16x15;16x17;16x19,1x1;1x1;1x1;1x1,False,True,False,True,False,8,4,0.0,False,True,True,True,False,none,False,False,False,False,False,1057,0.0554,outputs\onnx\task355.onnx,tried,B,bbox_crop_or_object_extraction
task356,10x10;10x10;10x10,10x10;10x10;10x10,True,False,False,False,False,2,2,0.5,False,False,True,False,False,none,False,True,False,False,True,394,0,outputs\onnx\task356.onnx,tried,H,object_copy_or_marker_paste
task357,10x2;10x3;10x4,10x2;10x3;10x4,True,False,False,False,False,2,2,0.5,False,False,False,False,False,none,False,True,True,False,False,270,0,outputs\onnx\task357.onnx,tried,A,same_shape_translation_based
task358,12x11;15x14,12x11;15x14,True,False,False,False,False,5,5,0.8,False,False,False,False,False,none,False,True,False,False,True,1446,0.3688,outputs\onnx\task358.onnx,tried,K,template_matching_or_finite_pattern
task359,13x17;13x14;15x14,13x17;13x14;15x14,True,False,False,True,False,9,5,0.0,False,True,False,True,False,none,False,False,False,False,True,840,0,outputs\onnx\task359.onnx,tried,C,panel_selection_or_algebra
task360,10x9;10x9;10x9,10x4;10x4;10x4,False,True,False,True,False,8,7,0.0,False,True,True,False,True,none,False,False,False,False,True,320,0,outputs\onnx\task360.onnx,tried,B,bbox_crop_or_object_extraction
task361,10x10;10x10;10x10,10x10;10x10;10x10,True,False,False,False,False,7,7,0.8571,False,False,True,False,False,none,False,True,False,False,True,2337,0.8489,outputs\onnx\task361.onnx,tried,H,object_copy_or_marker_paste
task362,10x10;10x10;10x10;10x10,10x10;10x10;10x10;10x10,True,False,False,True,False,6,5,0.1667,False,True,True,True,False,none,False,True,False,False,True,804,0,outputs\onnx\task362.onnx,tried,C,panel_selection_or_algebra
task363,10x10;10x10;10x10,10x10;10x10;10x10,True,False,False,False,False,3,3,0.6667,False,False,True,False,True,none,False,True,False,False,True,193391,5.2647,outputs\onnx\task363.onnx,tried,L,high_cost_representation_rewrite_candidate
task364,19x21;10x11;14x12,19x21;10x11;14x12,True,False,False,False,False,2,4,0.5,False,False,True,False,False,none,False,False,True,False,False,1095,0.0908,outputs\onnx\task364.onnx,tried,A,same_shape_with_recolor
task365,10x10;10x10;10x10,5x4;3x3;6x4,False,True,False,False,False,4,3,0.0,False,False,True,True,False,none,False,False,False,False,True,627,0,outputs\onnx\task365.onnx,tried,B,bbox_crop_or_object_extraction
task366,30x17;11x20;10x16,15x17;11x10;10x8,False,True,False,True,False,7,7,0.0,False,True,True,True,False,none,False,False,False,False,True,260211,5.5615,outputs\onnx\task366.onnx,tried,L,high_cost_representation_rewrite_candidate
task367,12x19;13x16;15x17,12x19;13x16;15x17,True,False,False,False,False,2,3,0.5,False,False,False,False,True,none,False,True,True,False,True,219324,5.3906,outputs\onnx\task367.onnx,tried,L,high_cost_representation_rewrite_candidate
task368,10x10;10x10,10x10;10x10,True,False,False,False,False,6,5,0.8333,False,False,True,False,False,none,False,False,False,False,True,511,0,outputs\onnx\task368.onnx,tried,H,object_copy_or_marker_paste
task369,10x10;10x10;10x10,10x10;10x10;10x10,True,False,False,True,False,2,4,0.5,False,True,True,True,True,none,False,True,True,False,True,2717,0.9995,outputs\onnx\task369.onnx,tried,C,panel_selection_or_algebra
task370,12x14;13x15;12x16,12x14;13x15;12x16,True,False,False,True,False,6,6,0.5,True,True,True,True,True,none,False,False,False,False,True,5221,1.6527,outputs\onnx\task370.onnx,tried,C,panel_selection_or_algebra
task371,10x10;10x10,10x10;10x10,True,False,False,False,False,2,3,0.5,False,False,True,False,False,none,False,True,True,False,True,557,0,outputs\onnx\task371.onnx,tried,H,object_copy_or_marker_paste
task372,11x11;11x11;11x11,5x11;5x11;5x11,False,True,False,True,False,7,6,0.0,False,True,True,False,False,horizontal,False,False,False,False,True,270,0,outputs\onnx\task372.onnx,tried,B,bbox_crop_or_object_extraction
task373,2x6;2x6,2x6;2x6,True,False,False,False,False,4,4,0.0,False,False,False,False,False,horizontal,False,False,False,False,False,239,0,outputs\onnx\task373.onnx,tried,F,symmetry_or_mirror_completion
task374,10x10;10x10;10x10;10x10,10x10;10x10;10x10;10x10,True,False,False,False,False,2,4,0.5,False,False,True,False,False,none,False,False,True,False,False,2091,0.7376,outputs\onnx\task374.onnx,tried,A,same_shape_with_recolor
task375,3x3;5x5;7x7,3x3;5x5;7x7,True,False,False,True,False,4,4,0.25,False,True,False,False,True,both,False,True,False,False,True,367,0,outputs\onnx\task375.onnx,tried,C,panel_selection_or_algebra
task376,3x17;4x17,9x17;13x17,False,False,True,False,False,3,3,0.0,False,False,True,False,True,horizontal,False,False,False,False,True,343,0,outputs\onnx\task376.onnx,tried,H,object_copy_or_marker_paste
task377,23x27;22x25;21x22,5x5;3x3;7x7,False,True,False,True,False,6,6,0.0,True,True,False,True,False,none,False,False,False,False,True,7019,1.9486,outputs\onnx\task377.onnx,tried,B,bbox_crop_or_object_extraction
task378,6x6;8x8;9x9;12x12,6x6;8x8;9x9;12x12,True,False,False,False,False,8,8,0.875,False,False,True,False,False,none,False,True,False,False,True,2524,0.9258,outputs\onnx\task378.onnx,tried,H,object_copy_or_marker_paste
task379,13x13;13x18;17x12,13x13;13x18;17x12,True,False,False,True,False,3,3,0.3333,False,True,True,False,False,none,False,True,False,False,True,5364,1.6797,outputs\onnx\task379.onnx,tried,C,panel_selection_or_algebra
task380,3x3;3x3;3x3;3x3,3x3;3x3;3x3;3x3,True,False,False,True,False,4,4,0.0,False,True,True,True,False,none,False,False,False,False,False,149,0,outputs\onnx\task380.onnx,tried,C,panel_selection_or_algebra
task381,10x10;10x10;10x10,10x10;10x10;10x10,True,False,False,False,False,2,3,0.5,False,False,True,False,False,none,False,True,True,False,True,4709,1.5495,outputs\onnx\task381.onnx,tried,H,object_copy_or_marker_paste
task382,17x12;14x10;12x12,17x12;14x10;12x12,True,False,False,False,False,3,3,0.6667,False,False,True,False,True,none,False,True,False,False,True,54738,4.0026,outputs\onnx\task382.onnx,tried,E,hole_fill_or_enclosed_region
task383,19x13;15x17;16x18,19x13;15x17;16x18,True,False,False,False,False,6,6,0.3333,False,False,False,False,False,none,False,True,False,False,True,2829,1.0399,outputs\onnx\task383.onnx,tried,K,template_matching_or_finite_pattern
task384,9x9;9x9;9x9,6x8;6x6;8x6,False,True,False,False,False,2,2,0.0,False,False,True,True,False,none,False,False,False,False,True,1215,0.1947,outputs\onnx\task384.onnx,tried,B,bbox_crop_or_object_extraction
task385,10x4;10x4,10x4;10x4,True,False,False,False,False,6,6,0.8333,False,False,False,True,False,none,False,True,False,False,True,270,0,outputs\onnx\task385.onnx,tried,D,line_completion_or_projection
task386,4x7;4x7;4x7;4x7;4x7,4x3;4x3;4x3;4x3;4x3,False,True,False,True,False,4,2,0.0,False,True,True,True,True,none,False,False,True,False,False,339,0,outputs\onnx\task386.onnx,tried,B,bbox_crop_or_object_extraction
task387,14x14;17x14;17x16;17x16,14x14;17x14;17x16;17x16,True,False,False,False,False,6,7,0.8333,False,False,True,False,False,rotational,False,True,True,False,True,12790,2.5487,outputs\onnx\task387.onnx,tried,A,same_shape_local_mask_or_recolor
task388,3x3;6x6;2x2,6x6;12x12;4x4,False,False,True,False,True,4,5,0.0,False,False,True,False,False,rotational,False,False,True,False,False,1515,0.4154,outputs\onnx\task388.onnx,tried,I,color_role_remapping
task389,3x3;5x5;5x5,3x3;5x5;5x5,True,False,False,True,False,4,4,0.75,False,True,False,True,False,both,False,True,True,False,False,250,0,outputs\onnx\task389.onnx,tried,A,same_shape_local_mask_or_recolor
task390,15x15;15x15;15x15,15x15;15x15;15x15,True,False,False,False,False,3,3,0.6667,False,False,True,False,True,horizontal,False,False,False,False,True,5249,1.658,outputs\onnx\task390.onnx,tried,E,hole_fill_or_enclosed_region
task391,13x13;13x16;13x10;13x13,3x1;3x1;3x1;3x1,False,True,False,False,False,7,6,0.0,False,False,True,True,False,none,False,False,False,False,False,245,0,outputs\onnx\task391.onnx,tried,B,bbox_crop_or_object_extraction
task392,10x10;10x10;10x10,10x10;10x10;10x10,True,False,False,False,False,4,4,0.75,False,False,True,True,False,none,False,True,True,False,False,11286,2.4236,outputs\onnx\task392.onnx,tried,A,same_shape_local_mask_or_recolor
task393,12x12;12x12;12x12,3x1;3x1;3x1,False,True,False,False,False,7,6,0.0,False,False,True,True,False,none,False,False,False,True,False,245,0,outputs\onnx\task393.onnx,tried,B,bbox_crop_or_object_extraction
task394,5x5;4x4;7x7,2x2;1x1;2x2,False,True,False,True,False,6,4,0.0,False,True,False,True,False,none,False,False,False,False,False,311,0,outputs\onnx\task394.onnx,tried,C,panel_selection_or_algebra
task395,6x3;6x3;6x3;6x3;6x3,3x3;3x3;3x3;3x3;3x3,False,True,False,True,False,3,2,0.0,False,True,True,False,False,none,False,False,True,False,False,339,0,outputs\onnx\task395.onnx,tried,B,bbox_crop_or_object_extraction
task396,13x13;13x16;15x16,7x7;6x7;7x7,False,True,False,False,False,5,4,0.0,False,False,True,True,True,none,False,False,False,False,True,110040,4.7008,outputs\onnx\task396.onnx,tried,L,high_cost_representation_rewrite_candidate
task397,10x10;10x10;10x10,10x10;10x10;10x10,True,False,False,False,False,8,9,0.875,False,False,True,False,False,none,False,True,True,False,False,1099,0.0944,outputs\onnx\task397.onnx,tried,A,same_shape_local_mask_or_recolor
task398,1x5;1x5;1x5;1x5;1x5,10x10;5x5;15x15;15x15;5x5,False,False,True,True,False,8,8,0.0,False,True,True,False,True,both,False,False,False,False,False,6714,1.9042,outputs\onnx\task398.onnx,tried,C,panel_selection_or_algebra
task399,5x5;5x5;7x7;6x6;3x3;7x7;7x7;7x7,3x3;3x3;3x3;3x3;3x3;3x3;3x3;3x3,False,False,False,False,False,2,2,0.0,False,False,True,False,False,rotational,False,False,True,False,False,2144,0.7627,outputs\onnx\task399.onnx,tried,I,color_role_remapping
task400,24x24;24x24;24x24,5x5;5x5;5x5,False,True,False,False,False,7,4,0.0,False,False,True,True,True,none,False,False,False,False,True,345,0,outputs\onnx\task400.onnx,tried,B,bbox_crop_or_object_extraction
